what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1318488354058
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318488354065
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318488354074
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318488356792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318488358418
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318488373266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318488373734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318488374615
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318488375295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318488385716
